acc_x_1,acc_y_1,acc_z_1,acc_x_2,acc_y_2,acc_z_2,acc_x_3,acc_y_3,acc_z_3,acc_x_4,acc_y_4,acc_z_4,acc_x_5,acc_y_5,acc_z_5,acc_x_6,acc_y_6,acc_z_6
16170,48897,15975,16138,48957,48352,15931,49003,48806,16085,49000,16019,48948,48856,16170,48844,48747,16220
16242,48987,16038,16177,49015,48490,15974,49030,48836,16131,49033,16063,48913,48910,16221,48903,48705,16219
16233,48947,15834,16185,48982,48706,16025,49012,48868,16163,49011,16006,48820,48815,16172,48934,48748,16188
16227,48913,48555,16191,48944,48789,16096,48975,48889,16197,48967,15741,48770,48850,16213,48957,48770,16176
16245,48920,15420,16209,48976,48733,16079,49007,48901,16170,48996,15754,48795,48855,16217,48940,48791,16151
16195,48900,48390,16159,48935,48766,16058,48936,48899,16152,48949,48468,48733,48832,16198,48913,48725,16136
16248,48871,48400,16204,48946,48767,16111,49017,48926,16207,49020,15747,48899,48760,16162,48938,48797,16148
16313,48388,48769,16331,48763,48921,16210,48841,48990,16238,48929,48906,48828,15790,48276,48957,48765,16137
16256,48951,15713,16196,49012,48754,15894,48995,48943,16169,49022,15388,49008,48902,16159,48914,48655,16207
16291,48983,16028,16255,49063,48746,15949,49079,49022,16238,49090,15364,49030,48927,16160,48795,48588,16064
16066,49050,15947,16083,49042,48722,16128,48923,48917,16220,48910,48748,48925,48282,15872,48921,48729,16194
48526,15436,48947,48971,49083,15771,49072,49053,48778,48949,49048,16165,48680,49157,16412,48934,48652,16241
16212,48918,48708,16188,48937,48824,16076,48956,48898,16167,48945,48539,48663,48799,16233,48960,48684,16168
16260,48921,48687,16240,48947,48870,16162,48988,48920,16237,48963,48616,48733,48619,16214,48981,48761,16103
16318,48863,48681,16276,48943,48896,16183,48899,48977,16229,48910,48854,15774,48872,16239,48989,48781,16113
16176,48945,48783,49232,49286,16157,49040,49059,16058,16323,49003,16193,48828,48910,16368,48992,48745,16187
16198,15940,48880,16233,15650,48807,16183,48751,48925,16209,48769,48912,48662,48828,16233,48960,48606,16089
16327,15900,48872,16271,16055,48960,16234,16095,48941,16189,15412,48961,48653,48767,16147,48999,48773,16003
16451,16312,48991,16428,16385,49042,16370,16222,48972,16318,16040,49007,16113,48811,16141,48912,48875,15938
16239,47680,48922,16258,48559,48910,16216,48899,48905,16261,48875,48774,15906,48256,16265,48992,48749,16032
16287,48582,48895,16278,48749,48932,16187,48922,48937,16229,48932,48762,15629,16062,16249,49027,48788,15943
16406,16184,48820,16452,16368,49017,16228,16116,49060,15502,48902,48845,48948,49063,16335,49001,48720,48668
16192,16066,48846,16216,16033,48737,16209,15761,48836,16177,15961,48915,16005,48276,16233,49009,48683,15538
16182,48790,48606,15945,49021,15951,16040,49034,48744,16249,48780,48573,15744,48942,16373,49010,48660,15812
48184,48767,48920,15921,48838,48794,48780,49116,48768,16167,48990,15972,15980,49071,16375,49033,48515,16038
16200,15706,48932,16223,15937,48921,16240,48651,48881,16237,15594,48832,16069,15724,16238,49003,48761,16012
16289,48642,48809,16269,48689,48869,16169,48911,48932,16213,48862,48793,48470,48963,16309,49001,48774,15948
16235,15993,48898,16261,15877,48821,16182,48703,48946,16195,48763,48929,48703,48789,16258,48996,48376,16043
16247,48647,48817,16263,48451,48836,16184,48826,48975,16230,48870,48946,48598,48790,16257,48981,48612,48519
16285,15698,48889,16261,15729,48944,16172,48560,48959,16182,15889,48947,48842,48896,16260,49014,48677,15923
16240,48800,48795,16260,48892,48780,16177,48913,48991,16267,48644,48931,15667,48882,16216,48989,48590,16106
16395,16071,48934,15576,49171,16082,48949,49050,48441,16174,48937,15888,15930,49121,16384,48994,48747,16051
16215,48947,48312,16187,48991,48817,16064,49001,48936,16224,48939,48735,15970,48702,16173,48999,48683,16110
16228,48858,48532,16194,48898,48850,15975,48958,48938,16138,49010,48669,48924,48884,16189,48884,48738,16200
16032,48967,48455,15786,48916,48896,48857,48780,48868,47616,48936,48575,48920,48918,15846,48887,48160,16262
16384,15911,15934,16389,16168,48902,16216,48888,48984,16227,48955,48834,48858,48917,15740,15460,48802,16255
16069,48983,16121,15616,48982,48663,48919,48968,48793,48598,49013,15896,48958,48976,15937,48274,48642,16260
15934,49022,16107,48527,49041,48824,48969,48973,48919,48599,49059,15647,48977,48958,48767,15932,15641,16217
16051,49036,16220,48435,49121,15914,48913,49054,48809,48523,49003,15723,48921,48847,15778,15803,15823,16244
16113,48995,16081,15885,49010,48662,48869,48951,48779,48642,48998,15870,48970,48944,16018,48740,48582,16267
16203,16050,48907,16292,16015,48958,48832,48905,49047,15827,49045,48815,49008,48896,48613,48719,48416,16236
16192,48963,15681,16151,48987,48795,48479,48972,48896,16086,48994,48491,48938,48800,16157,48848,48700,16186
16175,49007,15881,48710,49088,48645,48877,49038,48818,16031,49014,15915,49018,48996,16276,48868,48734,16196
16151,48917,48336,16104,48946,48780,48658,48947,48854,16086,48982,15562,48990,48828,16099,48891,48703,16241
16156,48948,15586,16083,48975,48782,48657,48965,48902,16098,48981,48258,48987,48816,16035,48871,48630,16246
16255,49017,16067,48236,48981,48764,15777,48966,48826,16166,48971,15424,49002,48964,16227,48826,48801,16228
16151,48982,15935,15988,49023,48633,48845,48958,48796,15826,48995,15903,48918,48236,16057,48898,48648,16229
16176,48922,15812,16140,48964,48731,48386,48972,48861,16054,49005,15700,48971,48805,16192,48824,48692,16232
48517,48964,48422,16282,15761,48904,16162,48909,49046,16219,48930,48976,48792,16250,48970,48787,48454,16227
16155,48987,15750,16055,48980,48814,48779,48944,48857,16039,48970,48306,48955,48808,16047,48906,48615,16252
16187,48983,15900,16133,49020,48779,48674,49009,48934,16144,49020,48635,48955,48808,16051,48847,48691,16209
48276,49141,16119,48923,49174,15944,48764,49062,48538,16163,48947,48405,48950,48956,16227,48821,48342,16236
16152,48950,15602,15991,48977,48765,48776,48975,48857,15997,48997,15416,48923,48592,16083,48917,48602,16197
16128,48927,15878,16053,48967,48619,48428,48988,48787,16028,48994,15858,48933,48848,16193,48841,48611,16225
16186,48949,15994,16134,48999,48522,47984,49026,48794,16104,49017,15902,48918,48822,16180,48885,48664,16224
16157,48992,16008,15566,49078,15388,48952,49098,48724,15998,49046,16064,49044,49059,16291,48843,48654,16245
16145,49021,16066,16055,49036,48607,48783,49037,48809,16105,49031,15994,49015,49019,16206,48817,48742,16227
16215,48988,16022,16143,49036,48657,15781,49037,48905,16191,49008,15622,48857,48404,16054,48906,48680,16196
15895,16254,48820,16140,48668,48746,48915,48780,48953,48811,48940,14720,49044,48864,16152,48847,15824,16247
16175,48998,16058,16036,49057,48747,48967,49115,48844,16001,49081,16041,48993,49068,16305,48805,48726,16224
16256,49012,16105,16188,49046,48770,48559,49038,48926,16107,49044,15400,48920,48607,16067,48940,48563,16174
16012,49004,16116,48914,49058,48653,49106,49105,48434,48893,49136,16162,48957,49155,16334,48885,48682,16239
16060,48943,16133,16012,48960,48672,48662,48964,48830,16038,48996,15304,48954,48923,15647,48643,48666,16251
48965,48934,15920,16412,16488,49178,16128,16355,49083,48718,48857,48950,49210,16376,49214,48708,48684,16281
16201,48968,16251,16016,48815,48896,48953,48724,48904,48785,48937,48663,49083,49116,48612,48825,48579,16240
16012,48965,16164,16003,49020,48545,48843,49001,48797,15909,49037,15878,48986,48897,48312,48730,48632,16227
15893,48984,16055,49158,49215,15979,49135,48655,15855,49038,48775,15656,49005,49091,16231,48838,48628,16272
16202,48941,16183,16140,48974,48703,48737,48954,48897,15640,49025,48204,48966,48639,15940,48822,48709,16230
16241,48838,16065,16084,48990,48703,48860,48928,48801,15906,48993,15883,48942,48804,15550,48902,48791,16262
15973,49026,16161,48792,49168,15858,48781,49007,48774,16110,48991,48480,48987,48829,48733,48391,48426,16227
16332,48896,16150,15360,49041,48761,48662,49034,48901,16108,49034,48647,48989,48937,16013,48638,48651,16242
48839,49031,16077,49056,49158,48914,49042,16098,48846,48953,48817,48797,16017,48999,16288,48768,48486,16243
16122,48965,16116,16002,49007,48659,48766,48978,48838,15937,48997,15336,48870,48928,16158,48799,48460,16250
16128,48982,16093,16014,49026,48686,48780,49000,48852,15911,49027,15512,48924,48878,16139,48840,48542,16232
16183,48974,16114,16108,49020,48628,48671,49023,48840,16027,49027,15652,48933,48875,16194,48845,48714,16221
16052,49024,16138,16110,49034,15756,15784,49057,48840,16171,49031,15780,48932,48829,16167,48865,48772,16244
16383,48459,15805,48702,49135,15962,49077,49155,48421,48786,49118,16211,49128,49208,16439,48890,48793,16207
16058,48869,15632,16000,48885,48761,48693,48892,48784,15954,48914,15859,48990,48753,16027,48904,48681,16241
16181,48911,15920,16111,48924,48788,15774,48906,48898,16129,48850,48686,48841,48799,16031,48899,48660,16243
15628,49103,16149,48929,49178,16050,48914,49076,15863,16035,48977,16059,49014,49012,16288,48900,48611,16256
16228,48991,16066,16144,49027,48668,48528,49017,48872,16098,48999,15707,48843,48411,16166,48929,48790,16199
16171,48893,15913,16138,48953,48678,15528,48987,48829,16069,49006,15821,48947,48785,16225,48888,48780,16197
16097,48965,16024,15943,49001,48603,48778,48989,48789,15933,49008,15817,48940,48894,16168,48890,48602,16236
16184,48925,16022,16130,48969,48627,15544,48965,48833,16107,48961,48296,48937,48886,16129,48870,48653,16232
16224,48889,15945,16110,49006,48655,48683,48983,48862,16076,49003,47616,49001,48779,16128,48894,48657,16213
15825,48734,48248,16150,48997,48622,48382,49043,48884,16183,49032,48356,48973,48861,16049,48897,48627,16262
16149,48958,16090,16019,49018,48558,48697,48988,48837,16061,48978,15755,48969,48770,15978,48826,48600,16235
16163,48953,16131,16023,49045,15830,48875,49084,48730,16040,49069,16073,48984,49034,16263,48802,48624,16230
48890,49081,16212,16164,48710,48899,16216,48802,48964,16140,48968,48732,49072,16173,48950,48797,48539,16243
16190,48904,16094,16132,48994,15747,47888,49025,48771,16109,49004,15933,48956,48825,16185,48834,48643,16242
16189,48936,16134,16122,49034,15728,48643,49039,48803,16091,49035,15939,48974,48860,16149,48823,48661,16229
16187,48906,16092,16129,48980,48547,48685,48999,48844,16047,49016,15836,48982,48814,16030,48799,48662,16227
48878,49115,16155,48577,49169,15899,16042,49058,48822,16243,48946,48380,48817,16248,48983,48845,48516,16284
16098,48940,16036,16031,48998,48778,48795,48979,48891,16002,49022,15659,48985,48865,15959,48780,48629,16232
16051,48937,16038,15898,48965,48732,48803,48935,48823,15882,48978,15792,48986,48825,15784,48714,48658,16247
16029,49035,16183,15988,49034,48696,15629,49004,48915,16145,49005,48562,48980,48696,48519,48735,48668,16235
16145,49049,16276,16029,49041,47680,15797,49044,48870,16171,49020,15664,49006,48901,16058,48780,48723,16261
16176,48949,16182,16009,49032,15827,48815,49011,48679,15803,49024,16011,48951,48775,16107,48853,48657,16237
16146,48919,16141,16033,49012,15664,48760,49015,48775,15950,49020,15948,48963,48882,16073,48773,48697,16240
16133,48903,16095,16040,48963,48646,48773,48959,48839,15997,48988,15788,48983,48823,15956,48780,48685,16226
16094,49029,16178,15913,49038,48687,48484,48943,48883,16078,48958,48678,48938,16053,48817,48775,48686,16251
16405,49098,16279,49185,49319,16180,49101,49199,16261,16208,49049,16239,47936,16026,48629,48825,48804,16305
16077,48939,16033,15917,48966,48817,48866,48930,48882,15769,49008,15542,48988,48908,15803,48662,48665,16246
48350,49058,16184,48758,49080,48518,48120,48880,48807,16015,48897,48755,48966,15902,48922,48590,48656,16249
16144,48929,16137,16090,49020,15498,48328,49025,48819,16091,49025,15860,48998,48784,15885,48784,48701,16242
16165,49008,16194,16016,49028,15755,48687,48940,48689,15957,48895,15909,48951,48724,16080,48933,48640,16251
16141,48925,16130,15918,49067,16013,48883,49074,48443,15985,49060,16091,48956,49029,16230,48783,48681,16236
16205,48945,16146,16089,49058,48394,48678,48958,48878,16095,49011,48290,48979,48742,15526,48777,48731,16227
16155,49001,16118,15958,49036,48757,48868,48987,48839,15909,49039,15808,49012,48908,15953,48826,48636,16230
16135,48961,16068,16026,49013,48779,48845,48993,48900,16006,49047,15540,48993,48919,15990,48737,48637,16219
16130,48937,16068,16019,48985,48682,48733,48963,48848,16008,48987,15392,48965,48898,15909,48803,48681,16245
16225,48885,16128,16172,48926,48452,48576,48951,48449,15897,48966,15981,48949,48772,16043,48902,48780,16241
16149,48874,16131,16131,49032,16004,48585,49067,15344,16109,49048,16026,48980,48889,16133,48828,48703,16222
16122,48898,16142,15985,49054,16008,48734,49051,48749,16139,49039,15912,48961,48870,16058,48799,48690,16226
16265,15594,15846,48807,49172,16139,49058,49066,15904,48437,49009,16131,49044,49081,16326,48893,48732,16256
16141,48932,16085,16048,48992,48708,48796,48973,48901,16035,49015,48286,48975,48866,16001,48835,48650,16226
16134,48934,16093,16059,48993,48585,48684,48994,48886,16070,49009,48286,48969,48909,15950,48838,48632,16255
15837,48952,16087,16155,48832,48808,48682,48941,48868,16025,48947,48336,48928,48877,16139,48876,48685,16255
16134,48938,16085,16060,49015,15763,48709,49031,48721,16063,49026,15909,48999,48850,16066,48823,48722,16236
15675,49118,16277,48843,49168,16206,16045,48912,48854,16177,48844,48501,49031,15902,48859,48799,48544,16224
16192,48955,16142,16129,49024,15907,48567,49027,48584,16029,49001,15934,48920,48769,16098,48843,48692,16206
16198,48901,16050,16158,48935,48709,15719,48978,48873,16097,48985,48376,48965,48609,15905,48854,48695,16231
16162,48935,15959,16117,48956,48718,48645,48975,48911,16056,49008,48391,48948,48873,16023,48843,48608,16249
16173,48920,16001,16157,49041,48679,48754,49043,48925,16153,49055,48568,48973,48931,16028,48806,48727,16222
16141,48942,16017,15983,49020,48460,48954,49085,48736,15566,49079,16108,48935,49072,16311,48786,48647,16261
16218,48912,16144,16169,49018,15944,15680,49035,48719,16145,49001,15990,48927,48861,16151,48843,48753,16240
16054,48934,15908,16001,48980,48738,48795,48932,48851,16044,48975,48244,48931,48922,15906,48831,48724,16258
48873,49162,16229,48931,49178,15973,48808,48836,48780,48665,48911,48667,49065,48324,48957,48780,48513,16242
16068,48963,16033,15881,49002,48654,48814,48981,48829,15919,49001,15664,48908,48939,16108,48794,48689,16253
16106,49006,15999,15966,49022,48827,48921,48974,48857,15922,49040,15518,48959,48933,15814,48788,48695,16234
16127,48990,16141,16007,49033,48469,48652,48991,48850,16080,48985,48288,48928,48917,15685,48678,48762,16247
16052,48966,16151,15798,49017,15372,48899,48969,48726,48644,49021,15956,48979,48860,15746,48759,48696,16242
16140,48843,16087,16006,48951,48634,48895,48953,48811,48451,49015,15742,49004,48857,48370,48655,48696,16221
48647,48929,15979,15804,49038,48522,48888,49002,48782,15844,49005,15913,48957,48895,48509,48781,48738,16260
16049,48978,16124,15768,49020,48660,48907,48963,48787,15536,49016,15888,48976,48905,48521,48560,48657,16252
16113,48873,15867,16118,48933,48794,48675,48947,48932,15994,49035,48625,49051,49014,16043,15949,48643,16251
16211,49054,15934,16066,49039,48902,48799,48973,48962,16019,49006,48730,48918,48803,16076,48970,48686,16157
48898,49097,48354,48986,49141,48769,48869,48883,48669,48831,48976,48064,49026,48859,16209,48976,48405,16233
16216,48905,48775,16182,48923,48903,15955,48942,48986,16163,48972,48841,48739,48902,16246,48937,48768,16176
16242,48765,48868,16216,48620,48968,15953,48748,49027,16159,48930,48952,48907,48770,16129,48934,48699,16163
16219,48967,48755,16161,48906,48938,48483,48840,48998,16054,48973,48903,48897,48951,16181,48942,15488,16176
16170,48936,48792,16136,48911,48930,48562,48898,48992,16082,48975,48880,48888,48918,16149,48939,48591,16180
16169,48830,48879,16163,48781,48943,15922,48804,49003,16136,48918,48921,48892,48953,16188,48925,48523,16192
16237,48879,48880,16209,48840,48953,16056,48867,49024,16191,48909,48932,48793,48905,16232,48974,48566,16131
16434,16309,49027,16419,16412,49136,16414,16278,49139,16326,16177,49100,15800,16311,49107,48917,48908,15970
16255,15775,48929,16258,48446,48937,16170,48839,48989,16238,48853,48910,48405,48846,16255,48985,48689,16061
16198,48693,48901,16218,48734,48901,16142,48823,48973,16211,48849,48920,48610,48852,16271,49002,48705,15912
48588,49007,48863,16275,48859,48766,15955,48952,49048,16221,48921,48976,16212,15832,15901,49032,15882,16144
16238,48720,48868,16222,48770,48907,16069,48841,48992,16177,48866,48934,48598,48853,16226,49011,48609,16028
16214,48236,48903,16215,48614,48904,16107,48802,48987,16187,48802,48936,48687,48892,16238,48992,48586,16072
48686,49107,48549,15941,49028,48686,16228,15903,48880,16232,16051,49012,48600,16265,48828,49008,48427,16099
16324,16211,48919,16327,16154,48939,16317,48342,49034,16324,15837,49016,16044,48468,15847,48911,48837,16024
16206,15368,48941,16211,47744,48948,16172,48670,48957,16207,48674,48890,15996,15344,16230,48995,48680,15947
16130,16137,48915,16180,16129,48813,16180,15970,48873,16141,16033,48900,15488,48709,16231,49010,48703,16010
15364,49127,15919,15965,48805,48689,16136,49017,48678,16241,48831,15780,15893,49153,16415,49023,48648,16029
16206,15932,48914,16225,48413,48846,16168,48887,48941,16223,48833,48843,15957,48911,16293,49006,48654,16000
16229,15850,48864,16258,48160,48871,16158,48786,48997,16221,48827,48944,48605,48864,16256,48994,48668,15782
16215,15548,48913,16239,15452,48918,16221,48785,48985,16271,48682,48917,16011,48657,16230,48988,48716,16026
16353,48829,15708,16251,48681,48811,15806,48952,48990,16041,48769,48931,16241,16140,15964,49047,16046,16178
16208,16074,48912,16205,15927,48822,16123,48791,48931,16170,48715,48843,15768,49091,16362,49021,48306,15899
16170,16059,48972,16193,16063,48959,16190,15981,48945,16191,15976,48922,16071,15856,16218,49022,48740,15880
16224,15899,48913,16238,48008,48900,16191,48787,48938,16231,48701,48882,16054,15868,16243,49021,48803,15703
16224,15986,48908,16224,15911,48902,16179,48330,48961,16200,15432,48954,16155,14912,16181,49027,48689,48450
16286,16378,48974,16198,16247,48952,16160,16165,49001,16101,16112,49050,16036,48424,16208,49012,15540,48765
16208,16015,48915,16221,15981,48898,16156,15716,48976,16139,15200,49009,16123,48827,16223,49038,48378,48662
16189,16105,48908,16232,16058,48879,16192,15898,48980,16170,15879,49011,16108,48865,16247,48999,48332,48460
15780,48856,48883,48814,48909,48419,16002,48761,15842,16083,15935,48753,15902,49098,16394,49039,14720,15640
16197,48617,48904,16215,48693,48904,16156,48786,48952,16163,48797,48900,16146,16071,16135,49056,48754,48604
16147,16177,48908,16233,16145,48804,16213,16036,48940,16145,16007,49001,16061,48900,16233,48977,15694,48651
16188,15922,49019,16266,16058,49048,16074,48584,49051,16175,48897,48942,49198,16289,49081,48882,48649,16262
16205,49029,16027,16086,49052,48545,48694,49040,48824,16048,49025,15928,48944,48810,16039,48488,48734,16199
48662,49023,16095,48887,49016,15504,48991,48919,15823,48865,48972,16097,48955,48722,48908,16073,15959,16239
48819,48978,16140,48936,49009,16008,48997,48941,16039,48906,48962,16145,48968,48756,48863,16140,15894,16223
15865,15786,16171,49071,49125,16240,49186,49082,16277,48978,49040,16308,48922,49170,16306,16218,15834,16213
